0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-8.736648828434195879e-14
-6.642385751674806382e-13
-7.469085246125661826e-12
-4.220447255565140665e-11
-2.534772391982187401e-10
-1.045309727665255650e-09
-4.203065895325153178e-09
-1.342584621255582533e-08
-4.046188450956833549e-08
-1.037581469631732034e-07
-2.470368656304344768e-07
-5.201645763008855283e-07
-1.008977505989605561e-06
-1.767412300068826880e-06
-2.838351065292954445e-06
-4.163320227235089988e-06
-5.591330591414589435e-06
-6.910548108862712979e-06
-7.876753443269990385e-06
-8.421528946200851351e-06
-8.642438842798583210e-06
-8.863650691637303680e-06
-9.500999112788122147e-06
-1.083823281078366563e-05
-1.293507648369995877e-05
-1.555627568450290710e-05
-1.836546653066761792e-05
-2.122059959219768643e-05
-2.422303441562689841e-05
-2.763865086308214813e-05
-3.175296660629101098e-05
-3.670380829134956002e-05
-4.242385693942196667e-05
-4.874091246165335178e-05
-5.566624531638808548e-05
-6.355351797537878156e-05
-7.278063276316970587e-05
-8.344581146957352757e-05
-9.556749137118458748e-05
-1.093008759198710322e-04
-1.248202897841110826e-04
-1.423214125679805875e-04
-1.622292475076392293e-04
-1.850638800533488393e-04
-2.110551140503957868e-04
-2.402586105745285749e-04
-2.730697451625019312e-04
-3.102259070146828890e-04
-3.523476189002394676e-04
-3.998991160187870264e-04
-4.534903273452073336e-04
-5.138628766871988773e-04
-5.817956407554447651e-04
-6.582714268006384373e-04
-7.444533403031527996e-04
-8.414164767600595951e-04
-9.502268512733280659e-04
-1.072230748832225800e-03
-1.209010253660380840e-03
-1.362242968752980232e-03
-1.533790258690714836e-03
-1.725710695609450340e-03
-1.940172747708857059e-03
-2.179614501073956490e-03
-2.446915023028850555e-03
-2.745211357250809669e-03
-3.077738452702760696e-03
-3.448003670200705528e-03
-3.859941381961107254e-03
-4.317874088883399963e-03
-4.826539661735296249e-03
-5.391134414821863174e-03
-6.017243023961782455e-03
-6.710921879857778549e-03
-7.478950079530477524e-03
